date,open,high,low,close,volume,ma_7,ma_30,ma_90,daily_return,volatility_7,volatility_30,rsi,macd,macd_signal,bb_upper,bb_lower
2022-04-21,1944.9,1944.9,1942.5,1942.5,4,1962.0571,1942.5867,1874.6756,-0.1542,0.7204,1.0727,53.5266,9.0199,8.6351,1986.7139,1895.7561
2022-04-22,1931.0,1950.4,1930.2,1949.6,178,1961.6429,1941.6367,1876.5111,0.3655,0.7256,0.8488,55.4805,8.2742,8.5629,1984.9837,1896.0863
2022-04-25,1893.2,1925.0,1889.3,1925.0,748,1955.2857,1939.6367,1878.0444,-1.2618,0.7374,0.8737,51.3195,5.6333,7.977,1983.6003,1894.5897
2022-04-26,1901.4,1909.1,1894.0,1900.5,302,1944.3286,1937.1033,1879.5233,-1.2727,0.7368,0.8979,41.8204,1.5455,6.6907,1985.1827,1889.7973
2022-04-27,1885.9,1900.6,1882.2,1897.8,1786,1933.5286,1935.7033,1880.8211,-0.1421,0.7412,0.8365,43.8993,-1.8901,4.9745,1984.5947,1890.8153
2022-04-28,1888.7,1893.0,1872.9,1883.8,513,1920.6714,1934.4167,1881.7078,-0.7377,0.6974,0.8315,39.2535,-5.6771,2.8442,1988.1221,1883.8279
2022-04-29,1909.3,1918.2,1902.4,1902.7,132,1914.5571,1933.3767,1882.8844,1.0033,0.8415,0.8458,42.5725,-7.0718,0.861,1988.6673,1880.2027
2022-05-02,1861.8,1896.8,1853.0,1896.7,385,1908.0143,1932.1167,1884.0544,-0.3153,0.8386,0.847,34.7773,-8.5625,-1.0237,1989.3127,1875.7273
2022-05-03,1868.8,1868.8,1868.8,1868.8,466,1896.4714,1930.23,1884.9744,-1.471,0.8688,0.8826,27.4879,-11.8585,-3.1906,1993.3375,1866.4625
2022-05-04,1867.0,1867.0,1867.0,1867.0,1,1888.1857,1928.44,1885.6522,-0.0963,0.8317,0.8821,19.9765,-14.4492,-5.4424,1996.3037,1857.4863
2022-05-05,1874.0,1904.3,1874.0,1897.0,80,1887.6857,1927.12,1886.6189,1.6069,1.0346,0.9207,29.2228,-13.9212,-7.1381,1996.4774,1855.3426
2022-05-06,1881.2,1890.3,1871.5,1874.7,214,1884.3857,1924.1567,1887.3156,-1.1755,1.1244,0.8996,26.6666,-15.1278,-8.7361,1997.846,1849.494
2022-05-09,1857.1,1867.5,1854.0,1866.6,304,1881.9286,1921.25,1888.02,-0.4321,1.1045,0.8988,25.5474,-16.5469,-10.2982,1998.9277,1842.1923
2022-05-10,1839.9,1839.9,1839.9,1839.9,1540,1872.9571,1918.16,1888.4444,-1.4304,1.0724,0.9133,25.7353,-19.6001,-12.1586,2000.3636,1830.0864
2022-05-11,1852.6,1852.6,1841.0,1841.5,892,1865.0714,1916.4267,1888.6267,0.087,1.0929,0.8434,26.642,-21.6412,-14.0551,1998.9536,1820.3964
2022-05-12,1823.8,1851.9,1822.2,1849.8,153,1862.3571,1914.14,1888.8456,0.4507,1.0228,0.8078,27.0469,-22.3316,-15.7104,1992.127,1815.253
2022-05-13,1807.4,1825.0,1807.4,1825.0,335,1856.3571,1910.5233,1889.1178,-1.3407,1.1174,0.8189,27.022,-24.5964,-17.4876,1984.0757,1808.0843
2022-05-16,1813.5,1813.5,1787.0,1790.5,34,1841.1429,1905.7067,1888.8667,-1.8904,0.8664,0.8738,25.8348,-28.8426,-19.7586,1979.018,1794.852
2022-05-17,1818.2,1828.6,1816.7,1824.9,121,1834.0286,1902.4967,1889.2867,1.9213,1.3238,0.9548,35.9429,-29.0966,-21.6262,1965.9049,1793.0751
2022-05-18,1815.9,1819.7,1805.0,1815.0,311,1826.6572,1898.76,1889.5445,-0.5425,1.3252,0.9528,36.5204,-29.7537,-23.2517,1958.0915,1787.8386
2022-05-19,1841.2,1841.2,1810.7,1810.9,138,1822.5143,1895.2333,1889.7222,-0.2259,1.2436,0.9506,30.9068,-30.2565,-24.6527,1949.1935,1783.5765
2022-05-20,1841.8,1841.8,1836.3,1839.1,110,1822.1714,1892.5533,1890.1133,1.5572,1.4163,1.0011,39.0328,-28.0561,-25.3334,1934.5324,1787.1876
2022-05-23,1847.8,1863.0,1845.8,1846.3,216,1821.6714,1889.8033,1890.4167,0.3915,1.4132,0.9993,45.3493,-25.4381,-25.3543,1924.3116,1789.5384
2022-05-24,1865.1,1867.0,1852.5,1852.5,33,1825.6,1886.6667,1890.78,0.3358,1.2884,0.9834,47.0564,-22.6024,-24.8039,1918.7207,1790.3293
2022-05-25,1846.2,1846.2,1846.2,1846.2,0,1833.5571,1883.1233,1891.0545,-0.3401,0.9551,0.9799,38.5894,-20.6257,-23.9683,1912.8826,1791.0074
2022-05-26,1847.4,1847.4,1840.4,1840.4,123355,1835.7714,1878.82,1891.3167,-0.3142,0.7239,0.9597,41.6788,-19.3047,-23.0356,1909.0033,1790.5467
2022-05-27,1851.3,1860.7,1845.9,1848.3,30091,1840.5286,1874.5233,1891.66,0.4293,0.6659,0.9606,45.5561,-17.4195,-21.9123,1900.7914,1793.3186
2022-05-31,1842.7,1862.1,1832.8,1850.3,4073,1846.1572,1870.42,1891.7678,0.1082,0.6364,0.9624,52.8698,-15.5844,-20.6467,1893.1942,1796.2758
2022-06-01,1843.3,1847.9,1825.3,1831.0,1623,1845.0,1865.66,1891.69,-1.0431,0.5382,0.9732,47.3605,-15.5086,-19.6191,1890.2902,1795.3998
2022-06-02,1866.5,1868.7,1842.1,1845.4,551,1844.8714,1862.3233,1891.7733,0.7865,0.6096,0.9641,48.9268,-14.1238,-18.5201,1887.8592,1795.6708
2022-06-03,1845.4,1871.8,1845.4,1867.6,53,1847.0286,1859.8267,1892.0467,1.203,0.76,0.9962,60.5237,-11.107,-17.0375,1880.4671,1800.1229
2022-06-06,1839.2,1854.1,1839.2,1849.0,142,1847.4286,1856.4733,1892.2589,-0.9959,0.8598,1.004,65.6836,-10.1006,-15.6501,1876.0721,1801.948
2022-06-07,1847.5,1851.6,1835.0,1836.9,1168,1846.9286,1853.5367,1892.7433,-0.6544,0.8912,0.9873,53.6541,-10.1622,-14.5525,1872.238,1802.812
2022-06-08,1851.9,1855.0,1844.4,1844.8,218,1846.4286,1851.68,1893.2689,0.4301,0.8913,0.9694,59.1862,-9.4644,-13.5349,1872.6225,1802.9175
2022-06-09,1848.8,1850.1,1837.9,1846.1,159,1845.8286,1849.9567,1893.9089,0.0705,0.8905,0.9698,61.0414,-8.7062,-12.5692,1873.0165,1802.9836
2022-06-10,1871.5,1875.6,1823.9,1842.7,1490,1847.5,1848.5867,1894.4145,-0.1842,0.7798,0.9622,51.3373,-8.2842,-11.7122,1872.2998,1802.9902
2022-06-13,1828.0,1873.8,1818.7,1873.8,127,1851.5571,1847.6233,1895.2589,1.6877,0.9655,0.996,58.6751,-5.3782,-10.4454,1877.7337,1802.4363
2022-06-14,1809.5,1825.5,1805.3,1825.0,536,1845.4714,1845.2333,1895.4722,-2.6043,1.3261,1.0997,43.1626,-6.933,-9.7429,1872.3908,1811.2292
2022-06-15,1815.3,1839.0,1810.8,1814.1,108,1840.4857,1843.41,1895.5622,-0.5973,1.3006,1.074,42.1974,-8.9417,-9.5827,1873.4478,1809.0922
2022-06-16,1845.7,1850.6,1814.9,1819.2,136,1837.9571,1841.8167,1895.64,0.2811,1.302,1.0762,44.8293,-10.0067,-9.6675,1872.9837,1809.9763
2022-06-17,1835.6,1853.7,1833.6,1853.7,170,1839.2286,1840.3733,1896.0267,1.8964,1.5088,1.093,51.1658,-7.975,-9.329,1872.0413,1815.1987
2022-06-21,1834.6,1838.6,1830.1,1835.3,216,1837.6857,1839.06,1896.1367,-0.9926,1.5623,1.0871,46.9758,-7.7601,-9.0152,1872.0287,1814.8313
2022-06-22,1834.3,1842.7,1821.6,1829.5,115,1835.8,1837.8233,1896.0944,-0.316,1.5647,1.086,49.6802,-7.9659,-8.8053,1871.8139,1813.3661
2022-06-23,1825.7,1841.2,1825.7,1835.5,9,1830.3286,1837.6767,1896.2444,0.328,1.3804,1.0566,47.8107,-7.5578,-8.5558,1870.7383,1812.7417
2022-06-24,1826.5,1826.5,1815.8,1820.5,61,1829.6857,1836.9767,1895.7856,-0.8172,0.9905,1.0668,39.2417,-8.3485,-8.5144,1870.8645,1810.0455
2022-06-27,1820.9,1830.7,1819.9,1830.5,77,1832.0286,1836.3333,1895.3178,0.5493,0.9759,1.0685,45.6015,-8.0751,-8.4265,1870.6938,1809.2262
2022-06-28,1817.5,1826.0,1817.5,1824.2,391,1832.7429,1836.3067,1894.9344,-0.3442,0.9886,1.0414,46.8948,-8.2715,-8.3955,1869.9976,1807.5124
2022-06-29,1813.7,1830.3,1812.8,1818.3,173,1827.6857,1837.2333,1894.29,-0.3234,0.5569,0.9807,43.4568,-8.8017,-8.4768,1869.176,1805.134
2022-06-30,1804.1,1817.3,1801.0,1809.6,328,1824.0143,1836.7233,1893.2922,-0.4785,0.474,0.9192,41.3054,-9.8109,-8.7436,1870.3253,1801.8447
2022-07-01,1798.9,1806.1,1791.6,1795.5,77,1819.1571,1836.0733,1892.0411,-0.7792,0.5227,0.9248,39.3019,-11.6145,-9.3178,1871.9916,1795.1883
2022-07-05,1761.8,1805.4,1761.8,1805.4,64,1814.8571,1835.89,1891.0278,0.5514,0.5697,0.9301,32.8485,-12.1055,-9.8753,1867.3277,1793.6323
2022-07-06,1734.9,1768.0,1734.0,1762.5,1729,1806.5714,1833.3367,1889.3678,-2.3762,0.9872,0.9781,33.8501,-15.7744,-11.0551,1872.8421,1779.4679
2022-07-07,1737.9,1745.2,1737.0,1745.2,1869,1794.3857,1829.9667,1887.5711,-0.9816,0.8921,0.9846,32.7664,-19.8493,-12.814,1880.2777,1762.8623
2022-07-08,1740.6,1749.3,1732.1,1738.1,370,1782.0857,1826.1533,1885.4578,-0.4068,0.8885,0.9805,29.9158,-23.382,-14.9276,1884.645,1747.825
2022-07-11,1730.0,1736.7,1730.0,1732.5,75,1769.8286,1822.3633,1883.5044,-0.3222,0.8886,0.9804,14.9711,-26.33,-17.208,1886.9254,1734.1846
2022-07-12,1723.3,1735.5,1723.3,1734.2,451,1759.0571,1818.8233,1881.1556,0.0981,0.9363,0.9817,17.6583,-28.2041,-19.4073,1887.0956,1723.1644
2022-07-13,1734.2,1734.2,1710.0,1710.0,368,1746.8428,1814.2133,1878.7056,-1.3955,0.9835,0.9982,15.7985,-31.2814,-21.7821,1882.6627,1711.2172
2022-07-14,1704.5,1710.5,1704.5,1710.3,1289,1733.2571,1809.5467,1876.1867,0.0175,0.8871,0.9972,12.9586,-33.312,-24.0881,1884.0729,1698.337
2022-07-15,1702.4,1709.7,1701.1,1705.4,721,1725.1,1805.36,1873.0356,-0.2865,0.5382,0.9862,13.7823,-34.9142,-26.2533,1885.4682,1686.0718
2022-07-18,1709.2,1712.4,1709.2,1712.2,264,1720.3857,1800.92,1869.8444,0.3987,0.5706,0.9748,12.0102,-35.2292,-28.0485,1883.9739,1676.8661
2022-07-19,1710.0,1714.4,1706.1,1712.3,1684,1716.7,1795.7433,1866.0522,0.0058,0.5756,0.9373,12.5753,-35.0665,-29.4521,1875.1309,1671.5691
2022-07-20,1699.5,1708.5,1699.5,1707.1,130,1713.0714,1791.0133,1863.0411,-0.3037,0.575,0.9277,12.6344,-34.9542,-30.5525,1868.4407,1665.4392
2022-07-21,1712.7,1715.5,1679.8,1687.0,183,1706.3286,1786.0167,1859.73,-1.1774,0.6575,0.9401,11.7354,-36.0713,-31.6563,1862.8201,1656.8099
2022-07-22,1727.1,1735.0,1713.0,1713.3,61,1706.8,1781.6333,1856.8056,1.559,0.8311,0.9907,26.1601,-34.4375,-32.2125,1852.2059,1655.2041
2022-07-25,1719.0,1732.0,1719.0,1727.0,67,1709.1857,1777.6633,1854.4411,0.7996,0.8801,1.0075,27.7526,-31.6721,-32.1044,1842.9516,1655.1084
2022-07-26,1717.7,1718.0,1717.7,1718.0,1,1710.9857,1773.5067,1852.17,-0.5211,0.9034,1.009,34.364,-29.8625,-31.656,1829.9695,1656.8405
2022-07-27,1719.1,1719.1,1719.1,1719.1,144865,1711.9714,1768.35,1849.7833,0.064,0.8943,0.9441,39.6511,-28.0166,-30.9281,1816.4266,1659.8734
2022-07-28,1750.3,1755.0,1732.0,1732.3,37236,1714.8286,1765.26,1847.5367,0.7678,0.932,0.8546,47.8064,-25.1982,-29.7822,1802.4368,1665.2632
2022-07-29,1762.9,1765.7,1750.0,1754.0,3485,1721.5286,1763.2567,1845.6322,1.2527,0.9844,0.8888,57.2488,-20.9718,-28.0201,1790.6441,1671.4959
2022-08-01,1769.0,1772.5,1756.1,1763.9,705,1732.5143,1761.4133,1843.89,0.5644,0.7009,0.8946,59.4888,-16.6318,-25.7424,1783.2629,1675.7171
2022-08-02,1771.1,1786.6,1759.4,1772.1,1078,1740.9143,1758.6933,1842.0622,0.4649,0.5722,0.8195,72.0996,-12.3878,-23.0715,1773.0905,1682.5595
2022-08-03,1758.0,1770.5,1753.0,1756.7,399,1745.1571,1756.0733,1839.7633,-0.869,0.7416,0.8154,64.91,-10.1501,-20.4872,1771.9311,1683.1389
2022-08-04,1788.5,1792.1,1767.7,1769.4,285,1752.5,1754.07,1837.7144,0.723,0.673,0.8297,69.5838,-7.2681,-17.8434,1776.37,1681.1201
2022-08-05,1772.9,1791.4,1764.2,1791.2,645,1762.8,1752.5933,1836.1433,1.2321,0.7125,0.8619,72.1412,-3.1883,-14.9124,1786.5472,1676.2528
2022-08-08,1786.8,1786.8,1771.8,1771.8,127,1768.4429,1750.97,1834.7911,-1.0831,0.9422,0.8711,65.0481,-1.5031,-12.2305,1791.4022,1675.3278
2022-08-09,1794.0,1796.1,1789.0,1790.0,249,1773.5857,1749.62,1833.3644,1.0272,0.9086,0.8873,69.6725,1.2862,-9.5272,1799.4848,1672.8252
2022-08-10,1795.6,1804.9,1787.8,1804.4,601,1779.3714,1748.96,1831.93,0.8045,0.9248,0.8998,78.6342,4.6056,-6.7006,1809.8195,1671.9305
2022-08-11,1789.7,1794.3,1785.7,1794.3,1235,1782.5429,1748.16,1830.3667,-0.5597,0.9791,0.9035,71.4513,6.3481,-4.0909,1816.3712,1673.7788
2022-08-12,1798.6,1800.4,1784.3,1786.3,187,1786.7714,1747.3833,1828.8678,-0.4459,0.9143,0.9029,66.1934,7.0028,-1.8721,1820.1176,1678.1224
2022-08-15,1781.4,1799.0,1774.7,1799.0,64,1791.0,1747.5,1827.4444,0.711,0.9133,0.9018,71.681,8.449,0.1921,1825.5584,1681.3616
2022-08-16,1773.2,1777.4,1771.4,1777.4,308,1789.0286,1746.5667,1825.8967,-1.2007,0.9358,0.9221,64.0618,7.7627,1.7062,1826.8404,1686.5897
2022-08-17,1760.3,1769.7,1760.0,1769.7,23,1788.7286,1746.8067,1824.2322,-0.4332,0.8513,0.8149,59.2666,6.5223,2.6695,1826.129,1693.561
2022-08-18,1755.3,1762.9,1753.4,1762.9,321,1784.8572,1747.3967,1822.3889,-0.3842,0.7207,0.7968,52.381,4.9337,3.1223,1820.3653,1706.9147
2022-08-19,1747.6,1754.3,1747.5,1753.7,49,1777.6143,1747.9167,1820.2456,-0.5219,0.5655,0.7993,47.261,2.899,3.0776,1817.5048,1713.8152
2022-08-22,1734.0,1740.5,1726.5,1740.5,347,1769.9286,1748.1833,1817.89,-0.7527,0.5789,0.8096,41.7364,0.2188,2.5059,1816.3808,1716.2892
2022-08-23,1746.8,1748.9,1731.9,1738.0,509,1763.0286,1748.31,1815.3178,-0.1436,0.5889,0.81,44.756,-2.083,1.5881,1813.9992,1720.6708
2022-08-24,1747.8,1751.8,1743.6,1745.0,187,1755.3143,1749.4767,1812.7378,0.4028,0.4973,0.7678,42.9316,-3.3043,0.6096,1810.8875,1726.3725
2022-08-25,1757.7,1761.8,1755.0,1761.6,172,1753.0571,1751.1867,1810.3844,0.9513,0.5987,0.7844,41.1589,-2.8993,-0.0922,1808.9434,1731.2466
2022-08-26,1736.1,1755.0,1736.1,1754.0,202,1750.8143,1752.8067,1807.9422,-0.4314,0.5986,0.7873,44.2802,-3.1551,-0.7048,1808.9434,1731.2466
2022-08-29,1736.6,1741.2,1732.1,1732.4,950,1746.4571,1753.48,1805.5744,-1.2315,0.7307,0.8212,31.8868,-5.0427,-1.5724,1810.8261,1726.2139
2022-08-30,1723.2,1739.0,1720.7,1736.4,385,1743.9857,1754.2833,1803.2844,0.2309,0.7388,0.8219,27.1198,-6.1451,-2.4869,1811.3544,1722.1156
2022-08-31,1712.8,1720.9,1708.5,1718.3,2133,1740.8143,1754.6567,1800.7144,-1.0424,0.7855,0.8437,25.7343,-8.3826,-3.666,1814.2928,1715.3372
2022-09-01,1696.6,1707.9,1693.9,1707.9,683,1736.5143,1755.3533,1798.3022,-0.6053,0.8011,0.8217,25.3459,-10.8697,-5.1068,1817.2898,1706.1902
2022-09-02,1709.8,1715.7,1703.1,1703.4,182,1730.5714,1755.0233,1796.1122,-0.2635,0.749,0.7717,18.3024,-13.0534,-6.6961,1816.8349,1697.8651
2022-09-06,1700.4,1717.4,1699.7,1709.7,697,1723.1572,1754.4467,1794.0222,0.3698,0.5989,0.7599,25.0184,-14.113,-8.1795,1816.95,1691.5401
2022-09-07,1715.3,1715.3,1694.7,1694.8,651,1714.7,1753.6733,1791.9222,-0.8715,0.6224,0.7704,23.7561,-15.9709,-9.7377,1815.1455,1683.8245
2022-09-08,1708.0,1718.2,1705.3,1718.2,1193,1712.6714,1753.6433,1789.8722,1.3807,0.8452,0.813,35.9698,-15.3778,-10.8658,1806.8538,1683.4962
2022-09-09,1716.2,1720.0,1712.8,1719.2,635,1710.2143,1753.2067,1787.9,0.0582,0.8359,0.8001,38.5837,-14.6582,-11.6243,1799.5482,1683.2918
2022-09-12,1728.1,1728.1,1727.4,1727.4,68,1711.5143,1752.32,1786.3289,0.477,0.7557,0.7694,45.5168,-13.2732,-11.954,1792.8782,1684.0718
2022-09-13,1705.0,1720.5,1697.3,1720.5,432,1713.3143,1750.8733,1784.7011,-0.3994,0.7282,0.7631,44.186,-12.5872,-12.0807,1781.365,1687.735
2022-09-14,1696.5,1701.8,1696.5,1698.7,532,1712.6428,1748.4267,1782.4978,-1.2671,0.8934,0.7856,35.9951,-13.6454,-12.3936,1775.4532,1685.7768
2022-09-15,1665.4,1686.0,1662.3,1685.5,1125,1709.1857,1746.0533,1780.3956,-0.7771,0.9116,0.7828,26.4978,-15.3719,-12.9893,1771.6016,1681.2084
2022-09-16,1671.7,1674.9,1651.7,1660.4,464,1704.2714,1742.42,1778.1044,-1.4892,1.0118,0.8032,23.913,-18.5517,-14.1018,1771.9646,1670.5954
2022-09-19,1666.2,1669.4,1658.5,1661.8,580,1696.2143,1738.1067,1776.1256,0.0843,0.7367,0.7583,27.8266,-20.7199,-15.4254,1771.4898,1661.8802
2022-09-20,1659.7,1659.7,1659.7,1659.7,2830,1687.7143,1734.37,1774.1056,-0.1264,0.7175,0.7418,25.6198,-22.35,-16.8103,1771.7981,1653.4919
2022-09-21,1664.6,1680.1,1664.6,1665.5,2337,1678.8714,1730.22,1772.0578,0.3495,0.6897,0.7124,31.7931,-22.9098,-18.0302,1770.472,1647.568
2022-09-22,1670.8,1670.8,1668.3,1668.3,973,1671.4143,1725.6833,1770.3167,0.1681,0.7376,0.6894,35.5895,-22.864,-18.997,1766.7557,1643.6143
2022-09-23,1645.3,1667.0,1645.3,1667.0,1224,1666.8857,1721.44,1768.9444,-0.0779,0.6458,0.6878,36.4382,-22.6712,-19.7318,1758.1931,1642.7169
2022-09-26,1623.3,1623.3,1623.3,1623.3,1205,1658.0,1716.0067,1766.7044,-2.6215,1.103,0.8132,24.8252,-25.7478,-20.935,1755.5927,1632.2473
2022-09-27,1626.7,1636.6,1626.7,1632.2,888,1653.9714,1710.4467,1764.6733,0.5483,1.0763,0.8066,31.099,-27.1549,-22.179,1753.6254,1624.1946
2022-09-28,1660.4,1660.4,1620.4,1620.4,18311,1648.0571,1705.2133,1762.5567,-0.7229,1.0791,0.7933,18.2468,-28.8891,-23.521,1750.636,1615.584
2022-09-29,1658.5,1662.6,1640.0,1657.0,6028,1647.6714,1701.4567,1760.5333,2.2587,1.4693,0.9203,33.5971,-26.999,-24.2166,1746.4003,1613.6897
2022-09-30,1662.4,1672.7,1658.0,1661.7,548,1647.1286,1698.0833,1758.4822,0.2836,1.4667,0.9242,32.3482,-24.8355,-24.3404,1743.2183,1612.2517
2022-10-03,1692.9,1700.0,1661.9,1667.2,410,1646.9714,1695.2,1756.4233,0.331,1.4716,0.9268,35.5712,-22.4187,-23.9561,1740.415,1611.435
2022-10-04,1721.1,1728.0,1696.0,1701.2,291,1651.8571,1693.89,1754.8122,2.0393,1.6586,1.0027,50.6348,-17.5575,-22.6764,1739.1595,1611.8405
2022-10-05,1711.4,1726.6,1703.0,1724.1,418,1666.2571,1693.4267,1753.52,1.3461,1.0644,1.0354,59.3417,-11.722,-20.4855,1743.7657,1610.1643
2022-10-06,1711.7,1723.3,1709.1,1721.0,133,1678.9428,1692.6267,1752.1056,-0.1798,1.1343,1.0326,66.4139,-7.2637,-17.8411,1744.2803,1609.9297
2022-10-07,1700.5,1710.1,1693.7,1710.1,179,1691.7571,1690.91,1750.5478,-0.6334,1.115,1.0206,62.442,-4.5575,-15.1844,1742.7392,1610.5607
2022-10-10,1667.3,1693.4,1667.0,1693.4,195,1696.9571,1688.89,1749.0189,-0.9765,1.0685,1.0316,58.0738,-3.7174,-12.891,1737.1791,1612.7209
2022-10-11,1678.7,1678.7,1661.0,1661.8,167,1696.9714,1686.5367,1746.9789,-1.8661,1.3509,1.0614,49.2111,-5.5378,-11.4204,1730.6307,1613.3993
2022-10-12,1670.3,1672.7,1668.0,1668.0,149,1697.0857,1684.2567,1744.7611,0.3731,1.3526,1.0634,49.9369,-6.4062,-10.4175,1727.7457,1613.2143
2022-10-13,1670.0,1675.3,1641.5,1675.2,729,1693.3714,1682.82,1742.83,0.4317,1.0554,1.0537,51.6817,-6.4393,-9.6219,1726.8459,1613.0841
2022-10-14,1641.7,1667.0,1640.0,1665.3,82,1684.9714,1681.4,1740.9233,-0.591,0.8012,1.0535,60.0,-7.1816,-9.1338,1726.9595,1613.4605
2022-10-17,1657.0,1657.0,1646.8,1650.2,238,1674.8571,1679.6267,1738.7611,-0.9067,0.8012,1.0639,54.1628,-8.8858,-9.0842,1726.9754,1612.2846
2022-10-18,1649.0,1655.2,1649.0,1651.4,597,1666.4714,1677.6833,1736.5978,0.0727,0.8391,1.0607,57.5389,-10.0241,-9.2722,1726.9815,1611.4485
2022-10-19,1627.5,1637.5,1627.5,1637.5,84,1658.4857,1675.7733,1734.3178,-0.8417,0.8277,1.06,44.6692,-11.9105,-9.7999,1727.2925,1608.3375
2022-10-20,1630.8,1641.4,1622.8,1622.8,477,1652.9143,1672.5933,1731.5289,-0.8977,0.6084,1.0308,39.9171,-14.4253,-10.725,1728.3279,1602.752
2022-10-21,1651.0,1653.9,1634.1,1634.1,224,1648.0714,1669.7567,1729.4078,0.6963,0.6794,1.0425,41.6709,-15.3299,-11.6459,1728.2268,1599.5632
2022-10-24,1648.7,1662.7,1648.7,1662.7,29,1646.2857,1667.6,1727.7256,1.7502,1.0137,1.0941,40.0414,-13.5824,-12.0332,1727.311,1604.419
2022-10-25,1652.8,1652.8,1637.3,1648.2,880,1643.8428,1665.19,1725.8256,-0.8721,1.0415,1.1016,29.4754,-13.2151,-12.2696,1726.6651,1606.6649
2022-10-26,1664.0,1667.0,1649.8,1649.8,89,1643.7857,1663.56,1723.56,0.0971,0.9864,1.0814,30.5889,-12.6492,-12.3455,1724.7051,1611.5649
2022-10-27,1660.7,1660.7,1660.7,1660.7,2298,1645.1143,1662.7333,1721.62,0.6607,1.0181,1.0818,36.5321,-11.1921,-12.1148,1724.7608,1611.8792
2022-10-28,1639.6,1661.0,1638.7,1661.0,626,1648.4714,1662.7533,1719.7478,0.0181,0.9362,1.0468,40.2994,-9.8991,-11.6717,1724.7439,1611.8261
2022-10-31,1635.9,1641.8,1633.4,1641.8,522,1651.1857,1662.0867,1717.5956,-1.1559,0.9906,1.0679,43.5317,-10.3048,-11.3983,1724.706,1609.324
2022-11-01,1645.0,1653.7,1630.8,1630.8,985,1650.7143,1661.1233,1715.4878,-0.67,1.0042,1.0741,38.3313,-11.3827,-11.3952,1720.9943,1605.9958
2022-11-02,1645.7,1664.7,1634.0,1650.8,612,1649.0143,1660.6333,1713.4911,1.2264,0.8589,1.0971,42.9152,-10.5021,-11.2166,1709.9327,1609.7273
2022-11-03,1627.3,1629.2,1615.1,1629.2,1427,1646.3,1659.33,1711.3244,-1.3085,0.9367,1.1211,40.1849,-11.4156,-11.2564,1698.0343,1612.4458
2022-11-04,1672.5,1674.5,1629.0,1630.2,159,1643.5,1658.1033,1709.2344,0.0614,0.9351,1.1213,44.1107,-11.9214,-11.3894,1686.7773,1615.7127
2022-11-07,1676.5,1677.9,1672.9,1676.9,42,1645.8143,1659.89,1707.76,2.8647,1.4753,1.1378,55.922,-8.4565,-10.8028,1682.422,1618.418
2022-11-08,1712.1,1712.1,1703.2,1703.2,23,1651.8429,1662.2567,1706.7344,1.5684,1.5661,1.1661,64.4269,-3.5474,-9.3517,1692.0538,1612.9262
2022-11-09,1710.1,1720.2,1706.0,1707.4,497,1661.2143,1665.1567,1705.6456,0.2466,1.4214,1.1545,69.4751,0.6742,-7.3465,1700.6451,1608.2749
2022-11-10,1750.3,1750.3,1708.2,1708.2,325,1672.2714,1666.8633,1705.0422,0.0469,1.3407,1.0858,67.9245,4.0379,-5.0697,1707.4816,1604.7384
2022-11-11,1766.0,1766.0,1757.6,1763.8,257,1688.4143,1670.2667,1705.2489,3.2549,1.6614,1.2286,71.6303,11.0625,-1.8432,1731.4668,1590.6032
2022-11-14,1773.6,1773.6,1761.6,1762.0,358,1707.3857,1673.4267,1705.5144,-0.1021,1.4335,1.2296,75.7466,16.2965,1.7847,1749.9943,1583.2557
2022-11-15,1773.8,1773.8,1769.9,1770.8,57,1727.4714,1675.7467,1705.94,0.4994,1.3877,1.181,76.5118,20.9135,5.6105,1767.6545,1577.5355
2022-11-16,1773.0,1778.9,1773.0,1776.6,303,1741.7143,1677.4967,1706.4111,0.3275,1.1979,1.1596,75.9749,24.7551,9.4394,1783.7162,1575.3838
2022-11-17,1760.8,1763.0,1756.0,1763.0,18,1750.2571,1678.8967,1707.0,-0.7655,1.2815,1.1695,71.5736,26.398,12.8311,1793.4794,1579.6405
2022-11-18,1751.9,1763.3,1747.6,1763.3,414,1758.2429,1680.67,1707.5889,0.017,1.2919,1.1617,77.931,27.4082,15.7465,1802.1826,1583.8574
2022-11-21,1737.4,1744.9,1736.1,1739.0,544,1762.6429,1682.19,1707.9622,-1.3781,1.4695,1.1768,73.4402,25.9488,17.787,1806.8656,1586.8044
2022-11-22,1738.3,1741.7,1738.3,1741.7,15,1759.4857,1684.8533,1708.29,0.1553,0.6652,1.117,71.288,24.7252,19.1746,1810.7826,1592.2374
2022-11-23,1744.9,1750.9,1736.5,1736.5,39,1755.8429,1687.1367,1708.5589,-0.2986,0.6656,1.1194,77.2197,23.0699,19.9537,1813.3448,1598.3452
2022-11-25,1753.3,1757.9,1749.2,1753.0,216,1753.3,1689.73,1709.0689,0.9502,0.7603,1.128,78.8805,22.8263,20.5282,1817.7241,1603.1959
2022-11-28,1740.1,1741.3,1740.1,1741.3,132767,1748.2571,1692.2633,1709.6722,-0.6674,0.7509,1.1298,68.1306,21.442,20.711,1819.9403,1609.0097
2022-11-29,1748.4,1758.2,1737.9,1739.5,19416,1744.9,1695.24,1709.9633,-0.1034,0.7212,1.1132,61.855,19.9695,20.5627,1819.5716,1619.1484
